1250	250	16210
1251	251	12171
1252	251	15752
1253	251	17611
1254	251	19998
1255	251	21399
1256	252	10599
1257	252	21742
1258	252	22566
1259	252	23629
1260	252	23956
1261	253	1756
1262	253	16923
1263	253	21787
1264	253	22031
1265	253	23821
1266	254	4596
1267	254	10191
1268	254	15496
1269	254	17666
1270	254	20314
1271	255	13614
1272	255	17500
1273	255	18713
1274	255	21304
1275	255	21371
1276	256	4902
1277	256	22868
1278	256	24135
1279	256	24719
1280	256	24872
1281	257	8729
1282	257	23857
1283	257	24093
1284	257	24226
1285	257	24491
1286	258	19148
1287	258	20759
1288	258	22356
1289	258	22641
1290	258	23314
1291	259	17729
1292	259	17793
1293	259	19452
1294	259	19611
1295	259	23499
1296	260	9929
1297	260	14807
1298	260	21292
1299	260	24393
1300	260	24988
1301	261	1332
1302	261	5882
1303	261	8181
1304	261	14623
1305	261	14683
1306	262	354
1307	262	9956
1308	262	10812
1309	262	18351
1310	262	21004
1311	263	10316
1312	263	10684
1313	263	10786
1314	263	11013
1315	263	23993
1316	264	7419
1317	264	18034
1318	264	21059
1319	264	22285
1320	264	23594
1321	265	12101
1322	265	22737
1323	265	24052
1324	265	24089
1325	265	24707
1326	266	18706
1327	266	18972
1328	266	22566
1329	266	23558
1330	266	23653
1331	267	1660
1332	267	21752
1333	267	22841
1334	267	23464
1335	267	24315
1336	268	16717
1337	268	20217
1338	268	22717
1339	268	23191
1340	268	24596
1341	269	391
1342	269	8184
1343	269	8672
1344	269	9979
1345	269	15185
1346	270	2612
1347	270	13305
1348	270	13732
1349	270	23280
1350	270	23523
1351	271	6247
1352	271	6286
1353	271	9580
1354	271	10542
1355	271	19618
1356	272	14944
1357	272	17380
1358	272	19397
1359	272	23924
1360	272	24037
1361	273	14150
1362	273	17889
1363	273	18940
1364	273	22455
1365	273	24422
1366	274	5884
1367	274	13508
1368	274	14495
1369	274	15524
1370	274	23344
1371	275	10818
1372	275	13192
1373	275	13220
1374	275	13643
1375	275	22190
1376	276	4376
1377	276	8727
1378	276	21153
1379	276	23450
1380	276	23866
1381	277	14325
1382	277	15441
1383	277	16862
1384	277	19031
1385	277	21595
1386	278	8383
1387	278	8902
1388	278	12537
1389	278	15210
1390	278	18249
1391	279	3981
1392	279	9784
1393	279	10167
1394	279	13381
1395	279	15419
1396	280	8791
1397	280	11987
1398	280	16032
1399	280	18729
1400	280	24148
1401	281	2661
1402	281	12242
1403	281	14469
1404	281	24096
1405	281	24988
1406	282	13755
1407	282	17798
1408	282	18055
1409	282	19848
1410	282	20043
1411	283	5880
1412	283	14625
1413	283	19666
1414	283	20776
1415	283	22963
1416	284	15121
1417	284	21948
1418	284	23956
1419	284	24826
1420	284	24851
1421	285	21229
1422	285	22439
1423	285	23931
1424	285	24413
1425	285	24595
1426	286	2197
1427	286	16740
1428	286	19474
1429	286	21075
1430	286	21674
1431	287	4326
1432	287	10118
1433	287	10996
1434	287	18373
1435	287	23762
1436	288	4524
1437	288	14771
1438	288	15561
1439	288	23565
1440	288	24891
1441	289	2639
1442	289	4937
1443	289	5569
1444	289	17620
1445	289	23323
1446	290	5412
1447	290	7170
1448	290	7222
1449	290	20333
1450	290	23481
1451	291	20287
1452	291	20502
1453	291	22879
1454	291	23226
1455	291	24104
1456	292	4272
1457	292	9813
1458	292	16895
1459	292	17533
1460	292	24059
1461	293	4099
1462	293	4709
1463	293	14437
1464	293	16621
1465	293	17172
1466	294	239
1467	294	16965
1468	294	19617
1469	294	20583
1470	294	22573
1471	295	4110
1472	295	9357
1473	295	13279
1474	295	15443
1475	295	20928
1476	296	8960
1477	296	13978
1478	296	16066
1479	296	16771
1480	296	17934
1481	297	8784
1482	297	15411
1483	297	16466
1484	297	20581
1485	297	21954
1486	298	97
1487	298	4029
1488	298	4474
1489	298	9414
1490	298	15578
1491	299	10187
1492	299	10941
1493	299	10956
1494	299	17975
1495	299	19980
1496	300	183
1497	300	5820
1498	300	18864
1499	300	22006
1500	300	22834
1501	301	4439
1502	301	10143
1503	301	10703
1504	301	18899
1505	301	24140
1506	302	9034
1507	302	14571
1508	302	16244
1509	302	17634
1510	302	18926
1511	303	6180
1512	303	15220
1513	303	19712
1514	303	24767
1515	303	24845
1516	304	19453
1517	304	20586
1518	304	22156
1519	304	24294
1520	304	24360
1521	305	15430
1522	305	17571
1523	305	17868
1524	305	22784
1525	305	23634
1526	306	7167
1527	306	7606
1528	306	9369
1529	306	19116
1530	306	20202
1531	307	13574
1532	307	21801
1533	307	24288
1534	307	24318
1535	307	24612
1536	308	998
1537	308	9013
1538	308	9201
1539	308	13680
1540	308	20476
1541	309	9336
1542	309	17900
1543	309	20119
1544	309	22209
1545	309	23543
1546	310	18366
1547	310	18463
1548	310	21834
1549	310	21893
1550	310	24866
1551	311	16416
1552	311	23492
1553	311	24234
1554	311	24429
1555	311	24616
1556	312	868
1557	312	3434
1558	312	13799
1559	312	14330
1560	312	16591
1561	313	2364
1562	313	6018
1563	313	9542
1564	313	17149
1565	313	22051
1566	314	13957
1567	314	19648
1568	314	22184
1569	314	24293
1570	314	24433
1571	315	7078
1572	315	18465
1573	315	19293
1574	315	21875
1575	315	23882
1576	316	873
1577	316	9343
1578	316	21414
1579	316	21495
1580	316	22321
1581	317	3087
1582	317	6691
1583	317	11868
1584	317	12565
1585	317	18817
1586	318	2407
1587	318	12822
1588	318	13291
1589	318	17906
1590	318	23928
1591	319	1931
1592	319	4173
1593	319	13749
1594	319	15195
1595	319	17713
1596	320	6551
1597	320	7449
1598	320	14261
1599	320	14597
1600	320	21461
1601	321	9184
1602	321	13319
1603	321	22239
1604	321	22882
1605	321	24278
1606	322	18231
1607	322	18893
1608	322	19347
1609	322	19871
1610	322	22103
1611	323	1633
1612	323	21013
1613	323	24076
1614	323	24290
1615	323	24397
1616	324	6295
1617	324	8238
1618	324	21912
1619	324	22857
1620	324	23825
1621	325	10968
1622	325	22599
1623	325	24624
1624	325	24803
1625	325	24898
1626	326	238
1627	326	13791
1628	326	17160
1629	326	18879
1630	326	20711
1631	327	10055
1632	327	16111
1633	327	23487
1634	327	24121
1635	327	24452
1636	328	9789
1637	328	23500
1638	328	24342
1639	328	24817
1640	328	24906
1641	329	12921
1642	329	15742
1643	329	17397
1644	329	21560
1645	329	22413
1646	330	6179
1647	330	9955
1648	330	15005
1649	330	20327
1650	330	23544
1651	331	10873
1652	331	11477
1653	331	12051
1654	331	13153
1655	331	17539
1656	332	15884
1657	332	22150
1658	332	22217
1659	332	22776
1660	332	23239
1661	333	17040
1662	333	17091
1663	333	17151
1664	333	19142
1665	333	23921
1666	334	2967
1667	334	6782
1668	334	14934
1669	334	21752
1670	334	21930
1671	335	7965
1672	335	14549
1673	335	21184
1674	335	23623
1675	335	24625
1676	336	11283
1677	336	17499
1678	336	18288
1679	336	19062
1680	336	23309
1681	337	8068
1682	337	17513
1683	337	18008
1684	337	19899
1685	337	23459
1686	338	883
1687	338	5924
1688	338	11698
1689	338	21618
1690	338	24389
1691	339	11333
1692	339	14240
1693	339	17395
1694	339	19468
1695	339	20864
1696	340	7573
1697	340	10860
1698	340	12328
1699	340	13865
1700	340	18180
1701	341	15589
1702	341	18357
1703	341	19079
1704	341	23564
1705	341	24162
1706	342	6352
1707	342	13227
1708	342	16450
1709	342	17713
1710	342	18503
1711	343	6924
1712	343	15282
1713	343	16682
1714	343	20250
1715	343	23233
1716	344	16831
1717	344	19267
1718	344	20215
1719	344	22374
1720	344	24461
1721	345	3243
1722	345	5713
1723	345	9582
1724	345	18828
1725	345	23883
1726	346	5781
1727	346	10906
1728	346	11754
1729	346	14953
1730	346	18094
1731	347	12398
1732	347	18862
1733	347	18867
1734	347	19652
1735	347	23756
1736	348	15354
1737	348	20642
1738	348	21110
1739	348	21269
1740	348	21469
1741	349	7194
1742	349	14480
1743	349	14570
1744	349	14806
1745	349	23809
1746	350	7306
1747	350	18772
1748	350	19101
1749	350	19777
1750	350	24877
1751	351	13357
1752	351	16495
1753	351	19957
1754	351	22600
1755	351	24872
1756	352	15429
1757	352	16124
1758	352	24084
1759	352	24609
1760	352	24862
1761	353	5078
1762	353	5260
1763	353	7060
1764	353	13222
1765	353	24506
1766	354	262
1767	354	9956
1768	354	10812
1769	354	12361
1770	354	24603
1771	355	995
1772	355	20071
1773	355	22171
1774	355	22207
1775	355	24226
1776	356	15263
1777	356	16334
1778	356	19010
1779	356	20549
1780	356	21949
1781	357	12413
1782	357	16234
1783	357	20575
1784	357	21892
1785	357	23537
1786	358	7714
1787	358	10461
1788	358	20731
1789	358	22422
1790	358	22849
1791	359	8582
1792	359	20629
1793	359	24070
1794	359	24686
1795	359	24752
1796	360	13039
1797	360	13842
1798	360	14783
1799	360	24632
1800	360	24681
1801	361	1993
1802	361	3833
1803	361	15131
1804	361	17432
1805	361	20001
1806	362	2204
1807	362	22534
1808	362	23176
1809	362	24145
1810	362	24627
1811	363	7868
1812	363	22686
1813	363	23469
1814	363	23745
1815	363	24151
1816	364	16801
1817	364	17814
1818	364	23046
1819	364	24277
1820	364	24451
1821	365	1073
1822	365	14433
1823	365	22151
1824	365	23060
1825	365	24375
1826	366	15512
1827	366	16978
1828	366	20594
1829	366	23004
1830	366	23442
1831	367	5815
1832	367	17758
1833	367	18735
1834	367	24059
1835	367	24514
1836	368	4581
1837	368	12084
1838	368	15220
1839	368	21495
1840	368	24199
1841	369	228
1842	369	2124
1843	369	9222
1844	369	9289
1845	369	18885
1846	370	6063
1847	370	14793
1848	370	14991
1849	370	15861
1850	370	23225
1851	371	14091
1852	371	17404
1853	371	21048
1854	371	23509
1855	371	24984
1856	372	8452
1857	372	10511
1858	372	15815
1859	372	18775
1860	372	22348
1861	373	7649
1862	373	14498
1863	373	15659
1864	373	17286
1865	373	20747
1866	374	6220
1867	374	21450
1868	374	21740
1869	374	23274
1870	374	23648
1871	375	9879
1872	375	10369
1873	375	17942
1874	375	18063
1875	375	18596
1876	376	13653
1877	376	18281
1878	376	21740
1879	376	23363
